id,question,conditionId,slug,resolutionSource,endDate,startDate,image,icon,description,outcomes,outcomePrices,volume,active,closed,marketMakerAddress,createdAt,updatedAt,closedTime,new,featured,submitted_by,archived,resolvedBy,restricted,groupItemTitle,groupItemThreshold,questionID,umaEndDate,enableOrderBook,orderPriceMinTickSize,orderMinSize,umaResolutionStatus,volumeNum,endDateIso,startDateIso,hasReviewedDates,volume1wk,volume1mo,volume1yr,clobTokenIds,umaBond,umaReward,volume1wkClob,volume1moClob,volume1yrClob,volumeClob,acceptingOrders,negRisk,negRiskMarketID,negRiskRequestID,ready,funded,acceptingOrdersTimestamp,cyom,pagerDutyNotificationEnabled,approved,clobRewards,rewardsMinSize,rewardsMaxSpread,spread,automaticallyResolved,oneDayPriceChange,oneWeekPriceChange,oneMonthPriceChange,lastTradePrice,bestBid,bestAsk,automaticallyActive,clearBookOnStart,seriesColor,showGmpSeries,showGmpOutcome,manualActivation,negRiskOther,umaResolutionStatuses,pendingDeployment,deploying,deployingTimestamp,rfqEnabled,holdingRewardsEnabled,feesEnabled,requiresTranslation,feeType,macro_pillar,sub_category,specific_feature,total_volume_usd,customLiveness,oneHourPriceChange,gameStartTime,liquidity,liquidityNum,volume24hr,volume24hrClob,liquidityClob,competitive,volume1wkAmm,volume1moAmm,volume1yrAmm,oneYearPriceChange,makerBaseFee,takerBaseFee,feeSchedule,feature
512320,Fed decreases interest rates by 75+ bps after January 2025 meeting?,0x64123306a517e078fa636231a9cc9339a46bcfe3fadf62c92fdb031881c5d0d8,fed-decreases-interest-rates-by-75-bps-after-january-2025-meeting,,2025-01-29 12:00:00+00:00,2024-11-07T22:41:13.058Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

This market will resolve to “Yes” if following the Federal Reserve's January 2025 meeting the upper bound of the target federal funds rate is decreased by 51 or more basis points below the level it was prior to the meeting. Otherwise, it will resolve to “No”.

The resolution source for this market is the FOMC’s statement after its meeting scheduled for January 30 - 31, 2025 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm.

The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.

This market may resolve as soon as the FOMC’s statement for their January meeting with relevant data is issued. If no statement is released by the end date of the next scheduled meeting, this market will resolve to the ""No change"" bracket.","[""Yes"", ""No""]","[""0"", ""1""]",48840781.093981,True,True,,2024-11-07T21:09:40.268862Z,2025-01-30T22:38:58.633046Z,2025-01-29 22:53:06+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,75+ bps decrease,0,0x9c03abba2c2f2ee09d4af02feaa5d6e1a55f6a5505e5ebfbafd7181a29cc1700,2025-01-29T22:53:06Z,True,0.001,5,resolved,48840781.093981,2025-01-31,2024-11-07,True,0.0,0.0,0.0,"[""62581913645348789773642673351236526494908268639101055154490962144556865258375"", ""17236344785142893910230410579976386010600761811866369411443978881334968280338""]",500,5,0.0,0.0,0.0,48840781.093981,False,True,0x9c03abba2c2f2ee09d4af02feaa5d6e1a55f6a5505e5ebfbafd7181a29cc1700,0x6437629767626a62d040a0c561548f61bc09d268c415ec181a50982e26a886f4,False,False,2024-11-07T22:40:02Z,False,False,True,"[{'id': '10214', 'conditionId': '0x64123306a517e078fa636231a9cc9339a46bcfe3fadf62c92fdb031881c5d0d8', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 10, 'startDate': '2024-11-07', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,,0.0,0.0,1.0,,0.001,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,FED_POLICY,FED_MEETING_DECISION,FED_MEETING_DECISION,48840781.093981,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,FED_MEETING_DECISION
512321,Fed decreases interest rates by 50 bps after January 2025 meeting?,0x7883a3c40bb01cbd3b9ec9e3b73d75af705e300c9369f27178739cf3f4fa089a,fed-decreases-interest-rates-by-50-bps-after-january-2025-meeting,,2025-01-29 12:00:00+00:00,2024-11-07T22:41:35.142Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

This market will resolve to “Yes” if following the Federal Reserve's January 2025 meeting the upper bound of the target federal funds rate is decreased by between 26 (inclusive) and 50 (inclusive) or more basis points below the level it was prior to the meeting. Otherwise, it will resolve to “No”.

The resolution source for this market is the FOMC’s statement after its meeting scheduled for January 30 - 31, 2025 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm.

The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.

This market may resolve as soon as the FOMC’s statement for their January meeting with relevant data is issued. If no statement is released by the end date of the next scheduled meeting, this market will resolve to the ""No change"" bracket.","[""Yes"", ""No""]","[""0"", ""1""]",42815445.766141,True,True,,2024-11-07T21:16:00.358677Z,2025-01-30T23:02:59.84488Z,2025-01-29 22:57:56+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,50 bps decrease,1,0x9c03abba2c2f2ee09d4af02feaa5d6e1a55f6a5505e5ebfbafd7181a29cc1701,2025-01-29T22:57:56Z,True,0.001,5,resolved,42815445.766141,2025-01-31,2024-11-07,True,0.0,0.0,0.0,"[""70018807773238020915361161897719073078804647330583488591369599275024873820020"", ""38040810336402647860524961857216751324740229233874430685472918943584669196682""]",500,5,0.0,0.0,0.0,42815445.766141,False,True,0x9c03abba2c2f2ee09d4af02feaa5d6e1a55f6a5505e5ebfbafd7181a29cc1700,0x78be571dad8b9f4d7a44fa70e93a0a909e6918b1d933d54bbab91a8af77cb3d9,False,False,2024-11-07T22:40:22Z,False,False,True,"[{'id': '10213', 'conditionId': '0x7883a3c40bb01cbd3b9ec9e3b73d75af705e300c9369f27178739cf3f4fa089a', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 25, 'startDate': '2024-11-07', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,-0.001,0.0,0.0,1.0,,0.001,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,FED_POLICY,FED_MEETING_DECISION,FED_MEETING_DECISION,42815445.766141,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,FED_MEETING_DECISION
512323,Fed decreases interest rates by 25 bps after January 2025 meeting?,0xf48f79d8e60ab1efa76e53bec8c005611bfdc097cc0e51dc2f612709c04f5acf,fed-decreases-interest-rates-by-25-bps-after-january-2025-meeting,,2025-01-29 12:00:00+00:00,2024-11-07T22:42:06.902Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

This market will resolve to “Yes” if following the Federal Reserve's January 2025 meeting the upper bound of the target federal funds rate is decreased by between 1 (inclusive) and 25 (inclusive) or more basis points below the level it was prior to the meeting. Otherwise, it will resolve to “No”.

The resolution source for this market is the FOMC’s statement after its meeting scheduled for January 30 - 31, 2025 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm.

The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.

This market may resolve as soon as the FOMC’s statement for their January meeting with relevant data is issued. If no statement is released by the end date of the next scheduled meeting, this market will resolve to the ""No change"" bracket.","[""Yes"", ""No""]","[""0"", ""1""]",21247359.999879,True,True,,2024-11-07T21:18:00.511997Z,2025-01-30T22:23:03.348769Z,2025-01-29 23:03:10+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,25 bps decrease,2,0x9c03abba2c2f2ee09d4af02feaa5d6e1a55f6a5505e5ebfbafd7181a29cc1702,2025-01-29T23:03:10Z,True,0.001,5,resolved,21247359.999879,2025-01-31,2024-11-07,True,0.0,0.0,0.0,"[""74385256365261740991943052404976663449426970722774337626179714294936780155816"", ""43676459548019945544891306427721605369693078423952852640943584984070260281567""]",500,5,0.0,0.0,0.0,21247359.999879,False,True,0x9c03abba2c2f2ee09d4af02feaa5d6e1a55f6a5505e5ebfbafd7181a29cc1700,0x1a02e7f79d39b18d95446c69883d4e5f1f766218d03710d87e35c3b53ee19cc2,False,False,2024-11-07T22:40:58Z,False,False,True,"[{'id': '10212', 'conditionId': '0xf48f79d8e60ab1efa76e53bec8c005611bfdc097cc0e51dc2f612709c04f5acf', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 25, 'startDate': '2024-11-07', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,-0.012,0.0,0.0,1.0,,0.001,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,FED_POLICY,FED_MEETING_DECISION,FED_MEETING_DECISION,21247359.999879,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,FED_MEETING_DECISION
512324,No change in Fed interest rates after January 2025 meeting?,0x4e0f29885709d63bfcff29e80f4a8df1da9e97906ba9e21577b46a70858d8e06,no-change-in-fed-interest-rates-after-january-2025-meeting,,2025-01-29 12:00:00+00:00,2024-11-07T22:43:10.11Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

This market will resolve to “Yes” if following the Federal Reserve's January 2025 meeting the upper bound of the target federal funds rate is exactly the same as the level it was prior to the meeting (namely it increased 0 bps). Otherwise, it will resolve to “No”.

The resolution source for this market is the FOMC’s statement after its meeting scheduled for January 30 - 31, 2025 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm.

The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.

This market may resolve as soon as the FOMC’s statement for their January meeting with relevant data is issued. If no statement is released by the end date of the next scheduled meeting, this market will resolve to the ""No change"" bracket.","[""Yes"", ""No""]","[""1"", ""0""]",21033386.279391,True,True,,2024-11-07T21:20:49.045919Z,2025-01-30T22:49:18.142182Z,2025-01-29 23:03:08+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,No Change,3,0x9c03abba2c2f2ee09d4af02feaa5d6e1a55f6a5505e5ebfbafd7181a29cc1703,2025-01-29T23:03:08Z,True,0.001,5,resolved,21033386.279391,2025-01-31,2024-11-07,True,0.0,0.0,0.0,"[""71366065379283985882048015988468347304730977557386250301113872372802573107404"", ""64300364193031824587552769823493469778718733602447265999703025404994006979266""]",500,5,0.0,0.0,0.0,21033386.279391,False,True,0x9c03abba2c2f2ee09d4af02feaa5d6e1a55f6a5505e5ebfbafd7181a29cc1700,0xf77d573c243aa42538df885455e76b1da41d2e3faa4ae09a093dbf9c6c53fd2e,False,False,2024-11-07T22:41:58Z,False,False,True,"[{'id': '10211', 'conditionId': '0x4e0f29885709d63bfcff29e80f4a8df1da9e97906ba9e21577b46a70858d8e06', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 50, 'startDate': '2024-11-07', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,0.0125,0.0,0.0,1.0,0.999,1.0,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,FED_POLICY,FED_MEETING_DECISION,FED_MEETING_DECISION,21033386.279391,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,FED_MEETING_DECISION
512325,Fed increases interest rates by 25+ bps after January 2025 meeting?,0x04e07c6085d96ecc1ac7568d6cb640f09e4d300a25afc763b67f15d8f2c8597c,fed-increases-interest-rates-by-25-bps-after-january-2025-meeting,,2025-01-29 12:00:00+00:00,2024-11-07T22:43:25.14Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

This market will resolve to “Yes” if following the Federal Reserve's January 2025 meeting the upper bound of the target federal funds rate is increased by 1 or more basis points above the level it was prior to the meeting. Otherwise, it will resolve to “No”.

The resolution source for this market is the FOMC’s statement after its meeting scheduled for January 30 - 31, 2025 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm.

The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.

This market may resolve as soon as the FOMC’s statement for their January meeting with relevant data is issued. If no statement is released by the end date of the next scheduled meeting, this market will resolve to the ""No change"" bracket.","[""Yes"", ""No""]","[""0"", ""1""]",56978076.059909,True,True,,2024-11-07T21:23:20.91687Z,2025-01-30T22:29:09.730471Z,2025-01-29 22:53:00+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,25+ bps increase,4,0x9c03abba2c2f2ee09d4af02feaa5d6e1a55f6a5505e5ebfbafd7181a29cc1704,2025-01-29T22:53:00Z,True,0.001,5,resolved,56978076.059909,2025-01-31,2024-11-07,True,0.0,0.0,0.0,"[""21716925607100566759590441552275430953978834416391952294923382480845557169897"", ""111910413422671918936122538535145431385909364082485858588595246969087543566638""]",500,5,0.0,0.0,0.0,56978076.059909,False,True,0x9c03abba2c2f2ee09d4af02feaa5d6e1a55f6a5505e5ebfbafd7181a29cc1700,0xf497c9ea1a49a4fb69793ac89fde01f6bd5013c5b44983d35073e90840d848ce,False,False,2024-11-07T22:42:18Z,False,False,True,"[{'id': '10210', 'conditionId': '0x04e07c6085d96ecc1ac7568d6cb640f09e4d300a25afc763b67f15d8f2c8597c', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 10, 'startDate': '2024-11-07', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,-0.001,0.0,0.0,1.0,,0.001,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,FED_POLICY,FED_MEETING_DECISION,FED_MEETING_DECISION,56978076.059909,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,FED_MEETING_DECISION
516008,Fed decreases interest rates by 50+ bps after March 2025 meeting?,0x5dbbf4cbb4cbca7c5967bfe92c0bd1667ac508fecb1e548c01def1a8cb43ea53,fed-decreases-interest-rates-by-50-bps-after-march-2025-meeting,,2025-03-19 12:00:00+00:00,2024-12-18T20:49:45.708Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

This market will resolve to “Yes” if following the Federal Reserve's March 2025 meeting the upper bound of the target federal funds rate is decreased by 26 or more basis points below the level it was prior to the meeting. Otherwise, it will resolve to “No”.

The resolution source for this market is the FOMC’s statement after its meeting scheduled for March 18 - 19, 2025 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm.

The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.

This market may resolve as soon as the FOMC’s statement for their March meeting with relevant data is issued. If no statement is released by the end date of the next scheduled meeting, this market will resolve to the ""No change"" bracket.","[""Yes"", ""No""]","[""0"", ""1""]",22150914.603213,True,True,,2024-12-18T19:56:14.466297Z,2025-03-20T21:29:40.663935Z,2025-03-19 21:31:55+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,50+ bps decrease,0,0xbc21401466836b0b47d3695a995c505f8ab073596cc489bf2ea375f88da6cc00,2025-03-19T21:31:55Z,True,0.001,5,resolved,22150914.603213,2025-03-20,2024-12-18,True,0.0,0.0,0.0,"[""59500043981638253528854819796350757181716737470693576068597643626706510223839"", ""53827210122848802553752764552357021508542175671336446697980210427171312978827""]",500,5,0.0,0.0,0.0,22150914.603213,False,True,0xbc21401466836b0b47d3695a995c505f8ab073596cc489bf2ea375f88da6cc00,0x3e2f954531ab60c939cd432ebaf9814e179daf44378752bd6b2a3046eb3eb60c,False,False,2024-12-18T20:48:12Z,False,False,True,,200,3.5,0.001,True,-0.002,0.0,0.0,1.0,,0.001,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,FED_POLICY,FED_MEETING_DECISION,FED_MEETING_DECISION,22150914.603213,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,FED_MEETING_DECISION
516009,Fed decreases interest rates by 25 bps after March 2025 meeting?,0xeed6da09683149b433aeb802bd8d3f78a6b6d8799fa75bd0d73c3f87c6b2b592,fed-decreases-interest-rates-by-25-bps-after-march-2025-meeting,,2025-03-19 12:00:00+00:00,2024-12-18T20:50:16.478Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

This market will resolve to “Yes” if following the Federal Reserve's March 2025 meeting the upper bound of the target federal funds rate is decreased by between 1 (inclusive) and 25 (inclusive) or more basis points below the level it was prior to the meeting. Otherwise, it will resolve to “No”.

The resolution source for this market is the FOMC’s statement after its meeting scheduled for March 18 - 19, 2025 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm.

The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.

This market may resolve as soon as the FOMC’s statement for their March meeting with relevant data is issued. If no statement is released by the end date of the next scheduled meeting, this market will resolve to the ""No change"" bracket.","[""Yes"", ""No""]","[""0"", ""1""]",17180913.164155,True,True,,2024-12-18T19:58:36.940604Z,2025-03-20T21:41:31.184994Z,2025-03-19 21:36:45+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,25 bps decrease,1,0xbc21401466836b0b47d3695a995c505f8ab073596cc489bf2ea375f88da6cc01,2025-03-19T21:36:45Z,True,0.001,5,resolved,17180913.164155,2025-03-20,2024-12-18,True,0.0,0.0,0.0,"[""89116530978908711797607850110372348932106298082008228479003610418450546304140"", ""31361078953599085620148709414894486777711482989707029427747081469972237802868""]",500,5,0.0,0.0,0.0,17180913.164155,False,True,0xbc21401466836b0b47d3695a995c505f8ab073596cc489bf2ea375f88da6cc00,0xa7f925ccfc96d7bbb84cbb24d5ef3ef4ea9337a7aefe7ab283334bc402092f5c,False,False,2024-12-18T20:49:00Z,False,False,True,,200,3.5,0.001,True,-0.006,0.0,0.0,1.0,,0.001,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,FED_POLICY,FED_MEETING_DECISION,FED_MEETING_DECISION,17180913.164155,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,FED_MEETING_DECISION
516010,No change in Fed interest rates after March 2025 meeting?,0xef5604329fee713a68f4faa9d3014614c7486525864a11f2ebb054179a0c362e,no-change-in-fed-interest-rates-after-march-2025-meeting,,2025-03-19 12:00:00+00:00,2024-12-18T20:50:36.716Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

This market will resolve to “Yes” if following the Federal Reserve's March 2025 meeting the upper bound of the target federal funds rate is exactly the same as the level it was prior to the meeting (namely it increased 0 bps). Otherwise, it will resolve to “No”.

The resolution source for this market is the FOMC’s statement after its meeting scheduled for March 18 - 19, 2025 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm.

The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.

This market may resolve as soon as the FOMC’s statement for their March meeting with relevant data is issued. If no statement is released by the end date of the next scheduled meeting, this market will resolve to the ""No change"" bracket.","[""Yes"", ""No""]","[""1"", ""0""]",17161804.938166,True,True,,2024-12-18T20:02:35.317348Z,2025-03-20T21:29:40.665348Z,2025-03-19 21:31:51+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,No Change,2,0xbc21401466836b0b47d3695a995c505f8ab073596cc489bf2ea375f88da6cc02,2025-03-19T21:31:51Z,True,0.001,5,resolved,17161804.938166,2025-03-20,2024-12-18,True,0.0,0.0,0.0,"[""36985952389507121027489287608663328433585265985125393395085818029245397624615"", ""84404545665642736163147199311465812729929064435437776471057885230010324444001""]",500,5,0.0,0.0,0.0,17161804.938166,False,True,0xbc21401466836b0b47d3695a995c505f8ab073596cc489bf2ea375f88da6cc00,0x01859223aa53c672f562b8b8bd499057beb4e83242804432c577a4ceb7cedeb0,False,False,2024-12-18T20:49:26Z,False,False,True,,200,3.5,0.001,True,0.007,0.0,0.0,1.0,0.999,1.0,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,FED_POLICY,FED_MEETING_DECISION,FED_MEETING_DECISION,17161804.938166,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,FED_MEETING_DECISION
516011,Fed increases interest rates by 25+ bps after March 2025 meeting?,0xf7050a33a8444389ef1800e4476b43a987ff72668be0b616a4b457f5ba944a00,fed-increases-interest-rates-by-25-bps-after-march-2025-meeting,,2025-03-19 12:00:00+00:00,2024-12-18T20:51:00.449Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

This market will resolve to “Yes” if following the Federal Reserve's March 2025 meeting the upper bound of the target federal funds rate is increased by 1 or more basis points above the level it was prior to the meeting. Otherwise, it will resolve to “No”.

The resolution source for this market is the FOMC’s statement after its meeting scheduled for March 18 - 19, 2025 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm.

The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.

This market may resolve as soon as the FOMC’s statement for their March meeting with relevant data is issued. If no statement is released by the end date of the next scheduled meeting, this market will resolve to the ""No change"" bracket.","[""Yes"", ""No""]","[""0"", ""1""]",21544318.532625,True,True,,2024-12-18T20:03:56.900742Z,2025-03-20T20:15:50.290114Z,2025-03-19 21:31:45+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,25+ bps increase,3,0xbc21401466836b0b47d3695a995c505f8ab073596cc489bf2ea375f88da6cc03,2025-03-19T21:31:45Z,True,0.001,5,resolved,21544318.532625,2025-03-20,2024-12-18,True,0.0,0.0,0.0,"[""5678441977631356096576643767219853506662704132397324700379875824610338420737"", ""74384045717921713926851299648820414700024667426425261397803198704608838497339""]",500,5,0.0,0.0,0.0,21544318.532625,False,True,0xbc21401466836b0b47d3695a995c505f8ab073596cc489bf2ea375f88da6cc00,0xc20e254ea463c29fb0d5ec389cc72c478cc13d17121e3777c782b8ec0b9bb6b7,False,False,2024-12-18T20:49:52Z,False,False,True,,200,3.5,0.001,True,,0.0,0.0,1.0,,0.001,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,FED_POLICY,FED_MEETING_DECISION,FED_MEETING_DECISION,21544318.532625,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,FED_MEETING_DECISION
