Date,SPY_chg,QQQ_chg,Gold_chg,Oil_chg,DXY_chg,BTC_chg,VIX_chg,SP500_fut_chg,US2Y_chg,US10Y_chg,is_weekend,hour_utc,dow_utc,Ann_CPI,Ann_Employment,Ann_FOMC,Ann_GDP,FED_DELTA,GDP_DELTA,UNEMPLOYMENT_DELTA,INF_MONTHLY_DELTA,fed_market_start,fed_market_end,gdp_market_start,gdp_market_end,labor_market_start,labor_market_end,inf_monthly_market_start,inf_monthly_market_end,FED_DELTA_is_missing,GDP_DELTA_is_missing,UNEMPLOYMENT_DELTA_is_missing,INF_MONTHLY_DELTA_is_missing
2025-04-15 05:00:00+00:00,,,-0.0023706767282376,-0.000161837515875,0.0005922546508148,0.0009756296417016,,-0.0008277765003449,-0.0003013750235448,,0,5,1,0,0,0,0,0.0758248157514795,-0.0148757843866604,0.0,-0.0004324942980673,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 06:00:00+00:00,,,0.0002160829939519,0.0016188841408455,0.0013240926701088,-0.002190515994401,,0.0011966677405992,7.536646945771608e-05,,0,6,1,0,0,0,0,0.0126287011705397,0.0010279767285368,0.0,-0.0001047666078193,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 07:00:00+00:00,,,9.250090354107066e-05,-0.0008081337954376,-0.0018232739641292,0.0034141973799228,-0.0385362260055009,0.003723624327679,-0.0001884019744526,,0,7,1,0,0,0,0,-0.0079646675689275,-0.000864073334597,0.0,0.0007907921255565,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 08:00:00+00:00,,,0.000647898352416,-0.0058233680383162,4.012327339752986e-05,0.0012804821325316,0.0154934010171197,-0.0012366034624896,0.0003391874576015,,0,8,1,0,0,0,0,-0.0054198638097346,-0.0058139534883849,0.0,0.0030733177138415,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 09:00:00+00:00,,,-0.0015106836268691,-0.006833683293227,0.0005118574829505,0.0019789300333556,0.0043118099422905,-0.0011922777089925,-0.000150698865991,,0,9,1,0,0,0,0,-0.0268797727172103,-0.0404431261357558,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 10:00:00+00:00,,,-0.0007411061606871,0.0016382449643059,-0.0003811903930837,-0.0038224113226572,-0.0042932980570429,0.0007345851889262,0.0001130411846717,,0,10,1,0,0,0,0,-0.0382876154056628,0.0241841491841654,0.0,1.8926320962009413e-05,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 11:00:00+00:00,,,3.09306154626654e-05,-0.0019626910873846,0.0011238724910005,-0.0006694445818334,0.0331674962737114,-0.0044501536908748,0.0003014090874839,,0,11,1,0,0,0,0,0.0279314504517174,0.0022109230011722,0.0,-0.002381028374458,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 12:00:00+00:00,,,0.000587060011459,0.0001638531867944,0.0011426465167712,0.0025296315350868,-0.0173354418873725,0.0016129032258065,-0.0001883239171375,,0,12,1,0,0,0,0,0.0836197267665106,-0.0004972120523376,0.0,-0.0012676679270668,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 13:00:00+00:00,,,-0.0025631674860353,0.0103228097774261,-0.0001601790216353,-0.0014967158236527,-0.0467167682673024,0.0061651713825627,0.0001506875117724,0.003208052123417,0,13,1,0,0,0,0,-0.0263260651973347,-0.0068786627698358,0.0,-0.0042650693741563,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 14:00:00+00:00,0.0007793312563244,0.001705288127908,0.00284844595519,-0.0042166448617679,-0.0008711559375239,-0.0054974005388663,0.0017134762350115,-0.0016918926334079,0.0004143282232853,-0.005025088410384,0,14,1,0,0,0,0,0.1346233845468862,0.0014703473554789,0.0,-0.0052290209160759,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 15:00:00+00:00,0.0014276613488157,0.0022043951760672,-0.0004630915855565,-0.0061889423236426,0.0032672172154644,-0.0044470706680824,-0.006158067327907,0.0007786735067789,-0.0003765060240963,-0.001606971893536,0,15,1,0,0,0,0,-0.014157836569014,0.0085856489787516,0.0,-0.0047136048602425,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 16:00:00+00:00,0.0014992971303189,0.0029835037999599,-3.09172390754453e-05,0.0032776263755993,0.0010888792028491,0.0002850686495798,0.0234079285037731,-0.0037072634903199,0.0002636534839923,-0.0036789593218101,0,16,1,0,0,0,0,0.1381952963799744,0.0002330776491277,0.0,-0.0012583301168973,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 17:00:00+00:00,-0.0059521069528949,-0.0074909072114808,0.0020077220077219,0.0008167140814043,0.0001896442803177,-0.0035988180483428,0.0023545138211245,-0.0013322307975008,0.0001882742779681,-0.0039234243355313,0,17,1,0,0,0,0,-0.0690692284180123,0.0031790748039242,0.0,-0.0024625579048063,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 18:00:00+00:00,-0.0004835052084634,-0.0002843393699536,0.000462392108508,0.0026113896885378,-0.0001696655761334,-0.0037636067098009,-0.0268456126691988,0.0005980035880215,-0.0002258866049242,0.0025486924099809,0,18,1,0,0,0,0,-0.0400750836972267,-0.0122450638747437,0.0,-0.001333178805936,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 19:00:00+00:00,0.0015690861191859,0.0022976667856926,0.0003697276758203,0.0014650846840433,-0.0004988816463626,-0.0021795822076163,0.037931047636887,-0.0017929385803604,-0.0003389064618165,-0.0009244711785724,0,19,1,0,0,0,0,0.0576022415789765,-0.0076832712025378,0.0,0.0009765625,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 20:00:00+00:00,-0.0011394276195894,-8.734918024688731e-05,6.158597187355674e-05,0.0001625214801497,9.97804297364624e-06,-0.0007552997220307,0.0003322335134583,-0.0005066089439506,0.0,,0,20,1,0,0,0,0,-0.00543054718052,0.0071896949452394,0.0,-0.0034100435141226,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 21:00:00+00:00,,,,,-2.9933830239969872e-05,0.0028730901400388,,,,,0,21,1,0,0,0,0,0.0387103836292936,-0.0029610065383565,0.0,0.0008136235404805,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 22:00:00+00:00,,,0.0030182787036492,-0.0014627036303171,-0.000619031859156,-0.0046886177806305,,-0.0065892544465947,0.000452028477794,,0,22,1,0,0,0,0,0.1442466334883168,-0.0035586785010082,0.0,-0.0044202655684415,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15 23:00:00+00:00,,,0.003838241221916,0.0004883234808716,-0.0001498425586097,-0.0014204370638694,,-0.0006493807690524,-0.0001129560600926,,0,23,1,0,0,0,0,0.0010196527694308,0.0107188273131981,0.0,0.0009323462327017,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 00:00:00+00:00,,,0.0039765080735854,-0.0014641312965775,-0.0018483860010525,-0.0062346310858378,,-0.001624506846136,0.0001506250941407,,0,0,2,0,0,0,0,-0.0333775739447546,-0.0157188273131936,0.0,0.0002297148892438,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 01:00:00+00:00,,,0.0013710316455257,-0.001140431632553,-0.00038039673065,0.0055369621560901,,0.0014876801487679,0.0,,0,1,2,0,0,0,0,-0.0020000698330893,0.0020321535393748,0.0,0.0001496116965711,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 02:00:00+00:00,,,-0.0007606413841058,-0.0022835296233852,-0.0003905497055864,0.0031450610348333,,-0.0005106303964348,-3.765060240967788e-05,,0,2,2,0,0,0,0,0.0206379194282444,0.0016771633867875,0.0,0.0006807440855709,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 03:00:00+00:00,,,0.0038974633147892,-0.000980833094486,-0.0011620183258636,-0.0020444004394496,,-0.0005573359342343,0.0,,0,3,2,0,0,0,0,0.0095816941246997,0.0003515073042166,0.0,0.0031193828810813,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 04:00:00+00:00,,,0.0010615711252655,0.0019636545685852,-0.0001805044897718,-0.0019658012922282,,-0.0006505878525954,0.0001129560600925,,0,4,2,0,0,0,0,0.0222983537114291,-8.715321733632209e-05,0.0,0.0040081299799084,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 05:00:00+00:00,,,0.0020603086890242,-0.0117589617195157,-0.0026482087721887,-0.0012559449306958,,-0.0054870960241804,0.0002258866049242,,0,5,2,0,0,0,0,-0.0222983537114291,0.0050338140168975,0.0,0.003750009185822,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 06:00:00+00:00,,,0.00027209576708,0.0019831887276606,0.0016192492843558,0.0026400519714291,,0.0021975966708749,-0.0001129177958446,,0,6,2,0,0,0,0,0.0708054688189037,0.0098880410270965,0.0,-0.0022495824657227,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 07:00:00+00:00,,,0.0025693731108933,0.0042882783597695,-0.0020383715183566,-0.0039433469223543,0.1125871577858084,-0.0025660166091256,0.0002635046113306,,0,7,2,0,0,0,0,-0.0692020801627038,-0.0176651339001807,0.0,0.0008070072376824,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 08:00:00+00:00,,,0.0021407114785108,0.0154377147450925,0.0013381993266012,0.0040371531727361,-0.0435820622230643,0.0083727021843864,-0.000263435194942,,0,8,2,0,0,0,0,0.0391651525403595,-0.0034902346765335,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 09:00:00+00:00,,,-0.0012635992268414,-0.0003234749663815,0.0011053449384585,-0.0006391973362326,-0.0081148633412128,-0.0012060487985898,-0.0001882175795219,,0,9,2,0,0,0,0,-0.0035478759099074,0.0084628008125946,0.0,0.0006153907866064,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 10:00:00+00:00,,,0.0001807005356002,0.0009706771923754,-0.0001304916179811,0.0039986365035435,-0.0081812530920143,0.0009288500835964,3.765060240956686e-05,,0,10,2,0,0,0,0,-0.0361430887858134,0.0021886881961847,0.0,0.0009866798223754,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 11:00:00+00:00,,,0.0009035600397924,0.0008081337954375,-0.0003212167082318,0.0010352089231788,0.0012690040481537,-9.27988121751655e-05,3.764918489523872e-05,,0,11,2,0,0,0,0,-0.0075386300619069,-0.0028880233006987,0.0,4.9333991142930245e-05,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 12:00:00+00:00,,,-3.004739922130017e-05,0.0046834774564445,0.0006728258347958,-0.0030895848515044,0.0012674561534928,-0.0021345707656612,-7.529553497476194e-05,,0,12,2,0,0,0,0,-0.0275150881528265,0.001454871020087,0.0,-0.0003190995632991,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 13:00:00+00:00,,,0.0015647892085894,0.0004822792868619,-0.0015554473809974,0.0004290011091543,0.0063290776321667,-0.0050688244047618,0.0003765060240963,0.0018506532327198,0,13,2,0,0,0,0,0.0130607251931316,0.0050644093300462,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 14:00:00+00:00,-0.0110835570899442,-0.0177554217195018,-0.0012318894318719,0.0043379922201998,-0.0006332395717527,0.00888583703662,-0.0487421155423846,0.0043468100023369,-0.0002634550244636,0.0009235072223594,0,14,2,0,0,0,0,0.0270488344187356,0.0161487832084645,0.0,0.0004784133245578,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 15:00:00+00:00,0.0053970607814961,0.0047388387982785,0.0051140124690776,0.0007999208622693,8.049033885737522e-05,0.0038844988077157,0.0208264185377389,-0.0009772896500371,0.0002258781011181,-0.0027681854250846,0,15,2,0,0,0,0,0.0885004849248556,-0.0037825014899652,0.0,-0.0043165148992017,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 16:00:00+00:00,-0.0058637768960979,-0.0062390249066762,0.0008380368936444,-0.0001598806907113,0.0004927238830447,0.0021702707605832,0.0132772592585317,-0.0015838263381003,7.527569724108396e-05,-0.0013879347733528,0,16,2,0,0,0,0,-0.0053554774597213,-0.0289316753756168,0.0,-0.0008625991260799,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 17:00:00+00:00,4.604866827473408e-05,2.221708428562508e-05,0.0,-0.0049559962010371,0.0001306739347139,-0.0200231959193697,0.0798977285666808,-0.0129239957075537,0.0001129050468555,0.0004632511193303,0,17,2,0,0,0,0,-0.0095462416448022,-0.0563917204077455,0.0,0.0001611532947691,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 18:00:00+00:00,-0.0104029601155366,-0.0128567478308251,0.0028708426005532,0.0069086837866729,-0.0012160902697826,0.0081080723932758,-0.0073986384500249,-0.00241066364152,0.0001128923007451,-0.006714472566074,0,18,2,0,0,0,0,0.381133337864723,-0.0411541832053217,0.0,-0.0029056819535213,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 19:00:00+00:00,-0.0101426273244414,-0.0117612484122813,-0.0004771283425737,0.001276557098965,-0.0002112708224015,0.004120810801087,-0.0241503086219662,0.005543710021322,0.0001505060766828,-0.002564027893529,0,19,2,0,0,0,0,0.1378112975290228,0.0277869873300886,0.0,0.0017145368648385,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 20:00:00+00:00,0.0097087242067503,0.0137839944117152,0.0017004627601058,-0.0023904625638072,-0.0008755923954996,-0.001264889087966,-0.001222148368066,-0.0011309018942606,0.0001128625710093,,0,20,2,0,0,0,0,0.1679727639371879,-0.0012552408570627,0.0,-0.0025358874088396,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 21:00:00+00:00,,,,,-7.055145414380792e-05,0.0035197920514753,,,,,0,21,2,0,0,0,0,0.0396415762463746,0.004650003223702,0.0,-0.0013652283754055,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 22:00:00+00:00,,,0.0021443104734126,0.005271594873778,0.000141036005147,-0.0009578528134305,,0.0015567506368525,-0.0001128498344868,,0,22,2,0,0,0,0,-0.0238872921800492,0.0193147972765643,0.0,0.0012521063112842,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16 23:00:00+00:00,,,-0.0002971856605016,0.000476700765158,0.0002417638710867,-0.0054516529764301,,0.0,-0.0001504834280124,,0,23,2,0,0,0,0,0.04388215263344,0.0139216786911191,0.0,-0.0026447647027225,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 00:00:00+00:00,,,-0.0014566135990955,-0.0015882858255275,0.0024570824955403,0.0018761750499212,,0.0040035796712354,-0.000376265191707,,0,0,3,0,0,0,0,-0.0296327210409472,0.0312754639399344,0.0,-0.0012224469099209,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 01:00:00+00:00,,,-0.0065495683239059,0.0017499301508667,0.0004219094310284,0.0014156319546225,,-4.691311690752098e-05,-3.764068204914484e-05,,0,1,3,0,0,0,0,0.0081054131364837,-0.0138303813636611,0.0,0.0001528314146383,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 02:00:00+00:00,,,0.0046148943193737,0.0025408900160464,-0.0010643261960224,-0.0007077883873961,,0.0010790523105794,-0.0001129262967702,,0,2,3,0,0,0,0,0.0822269477764034,-0.0423707643113999,0.0,-0.0018252431002707,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 03:00:00+00:00,,,0.0010738866964328,0.0014256320460186,0.0010353208528344,-0.0030025808340959,,0.0019214546817882,3.764635018632667e-05,,0,3,3,0,0,0,0,-0.054508943463567,0.0019896182027565,0.0,0.0003336565110743,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 04:00:00+00:00,,,-0.0006555277627756,0.001898116570195,0.0003213070224201,0.0017348528704876,,4.67748725385686e-05,7.528986598392962e-05,,0,4,3,0,0,0,0,0.0222855863547071,0.0084370743237656,0.0,0.0020545012236397,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 05:00:00+00:00,,,-0.0034289462199805,-0.000947290387535,0.0006625498865371,0.0028588682855592,,0.0010757717492984,-3.76420989234294e-05,,0,5,3,0,0,0,0,-0.0121721843637452,0.0066832898294393,0.0,0.0002627399680221,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 06:00:00+00:00,,,2.98756886474294e-05,-0.0053729481533922,-0.0006721373946187,0.0050587984985537,,-0.0002803345325421,-0.0001129305477131,,0,6,3,0,0,0,0,0.0034121468137158,-0.002037436604354,0.0,-0.0005603855018989,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 07:00:00+00:00,,,-0.0017651694938157,0.0007944558762127,-0.0011544000271425,-0.0021850825739203,-0.0639338737546366,0.0022900406599055,-7.529553497476194e-05,,0,7,3,0,0,0,0,-0.0096676929718295,-0.0064742687647623,0.0,-0.002183134366291,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 08:00:00+00:00,,,0.0003297160666118,0.0020637759954593,-0.0003014892125595,-0.0022382441176158,0.0127450779342017,-0.0029842394852186,0.0,,0,8,3,0,0,0,0,0.0034297944826455,-0.0155620094940616,0.0,0.0031364471766437,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 09:00:00+00:00,,,-0.0007490412053126,-0.0001584018013687,0.0004523702035756,0.0003408756228682,-0.0035495518284605,0.000841829576279,7.530120481935576e-05,,0,9,3,0,0,0,0,0.0193132689664494,-0.0036203105823489,0.0,0.000213197303708,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 10:00:00+00:00,,,0.0017990464526735,0.0015845107455867,0.0005627154839982,-0.0014438803660481,0.0210492727831657,-0.0035514018691589,0.000188238837437,,0,10,3,0,0,0,0,-0.0133243880140572,-0.0040944380083089,0.0,-0.0004435639779103,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 11:00:00+00:00,,,2.988641845691476e-05,0.0011074149001437,0.0001707118531031,0.0025357705755202,-0.0025372636208009,-0.0002813731007316,7.528136409828967e-05,,0,11,3,0,0,0,0,0.0154304793252713,0.0023904457979995,0.0,0.0001152399382391,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 12:00:00+00:00,,,8.980271534486661e-05,0.0028445055096093,-0.0006827308621621,0.0023739456393889,-0.0146264222786077,0.0008443568815086,0.0002634649403439,,0,12,3,0,0,0,0,-0.0248192337949078,0.008038025072679,0.0,-0.0001152399382391,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 13:00:00+00:00,,,-0.0040700576556187,-0.0029939903789798,-0.0007436056810861,-0.0041121423652428,0.002904167578335,0.0,0.0004139072847682,0.0035053490672869,0,13,3,0,0,0,0,0.0357462180372358,0.0037117735855503,0.0005906428448838,-0.0012861298345114,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 14:00:00+00:00,-0.0008368360168277,-0.0032161513228874,-0.0071215937580285,0.0039513197122051,0.0010659119308487,-0.0039336386032126,0.0415057596957963,-0.0068897637795275,-3.761236694621584e-05,0.001397419482364,0,14,3,0,0,0,0,-0.0188494881921492,-0.0180789125822684,-0.0078121112604065,-9.930486594100783e-05,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 15:00:00+00:00,0.0027223435044645,0.0009936791995817,0.001392197120098,0.0129092549467499,-0.0009040718254679,0.0050975268951993,-0.025332089029404,0.0032564066260796,-0.0002632964718273,0.0009301650943238,0,15,3,0,0,0,0,0.077323540559723,0.0043380599127971,0.0,-0.0014319482638285,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 16:00:00+00:00,0.0052020848665705,0.0058178351599831,0.0064373937723039,0.0069941654219787,0.0006334306081678,0.0050548475225007,-0.0259904822394099,0.0060683036974316,-0.0003386131908649,0.0034850991708306,0,16,3,0,0,0,0,-0.030460625289864,0.0267536519847624,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 17:00:00+00:00,-0.0033431287004256,-0.0041833491573132,0.0007206697316513,-0.0024695733886157,3.012601643681556e-05,0.0025579004739664,-0.0110641118663403,-0.0007013606396408,-3.763643206622369e-05,0.001852367277465,0,17,3,0,0,0,0,0.1010884171777011,0.0004945612904521,0.0,0.0017441761872447,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 18:00:00+00:00,0.0044345567160939,0.0060916237458255,-0.0008701882501875,-0.0017020054932115,-0.0015472654526478,-0.0005681342734707,-0.0075682641281878,-0.0019651880965749,-7.527569724119498e-05,0.0013866516676572,0,18,3,0,0,0,0,-0.0223869126219202,-0.0030877010392202,8.629003603743968e-05,-0.000407494790295,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 19:00:00+00:00,-0.0051130558710839,-0.0058196374930949,0.0014716188731491,-0.0032547906912394,0.0001207639436482,-0.0023773850967259,-0.0043103170233522,-0.0039849976558837,0.0002258440922948,0.0,0,19,3,0,0,0,0,-0.001255581371117,-0.0052576304914566,0.0,-0.000474258213444,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 20:00:00+00:00,-0.0017446718522609,-9.009716061303408e-05,0.0020393008931249,0.0021769459642861,0.0004628085825544,0.0026509320547165,-0.0126540479329466,0.0028712638267827,0.0001505287321716,,0,20,3,0,0,0,0,0.0264423548231533,-0.0001771521172173,0.0,-4.711774721499751e-06,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 21:00:00+00:00,,,,,-0.0001910532890591,-0.0006323682023974,,,,,0,21,3,0,0,0,0,-0.0106058712174288,0.0009535841771963,0.0,0.0015086237714996,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 22:00:00+00:00,,,,,-0.000110663248129,-0.0037328740420883,,,,,0,22,3,0,0,0,0,0.0404136037602196,0.0065237964004012,0.0,0.0025699559230787,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 23:00:00+00:00,,,,,-0.0001911109463514,0.0017707387019652,,,,,0,23,3,0,0,0,0,-0.0098478115961953,-0.0188877534010174,0.0,0.0004138467166825,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 00:00:00+00:00,,,,,-0.0002012805959747,-0.0014992789326878,,,,,0,0,4,0,0,0,0,-0.0504709063381962,0.0081539288587748,0.0,0.0069934795634623,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 01:00:00+00:00,,,,,0.000211379495759,0.001942137499538,,,,,0,1,4,0,0,0,0,0.0027796956232304,0.009055310817402,0.0,-0.000652673491345,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 02:00:00+00:00,,,,,-9.058303385911516e-05,-0.000446835703258,,,,,0,2,4,0,0,0,0,0.0569242920046573,-0.0139750831573621,0.0,0.0015178125819659,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 03:00:00+00:00,,,,,0.0004326883288234,-0.0009728404336483,,,,,0,3,4,0,0,0,0,0.0075216547170544,-0.0100776202716446,0.0,0.000334491125713,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 04:00:00+00:00,,,,,,-0.0017300115367876,,,,,0,4,4,0,0,0,0,0.0058100320469094,-0.0148804020438291,0.0,-0.0003986368108996,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 05:00:00+00:00,,,,,,0.0006965440288442,,,,,0,5,4,0,0,0,0,0.0387703768863012,-0.0034431874077824,0.0,-0.0002512525237392,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 06:00:00+00:00,,,,,,-0.0002153920088457,,,,,0,6,4,0,0,0,0,0.0189429452389227,0.0034431874077824,0.0,-0.0013488644866299,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 07:00:00+00:00,,,,,,-0.0010241624877824,,,,,0,7,4,0,0,0,0,-0.0732053325568955,0.0022635366018164,0.0,-0.0004598598078047,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 08:00:00+00:00,,,,,,-0.0001042291653146,,,,,0,8,4,0,0,0,0,-0.006129814396484,-0.0108338989498975,0.0,-5.302226935555154e-05,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 09:00:00+00:00,,,,,,-0.000778337869175,,,,,0,9,4,0,0,0,0,-0.0003428554312421,-0.0088596041798467,0.0,0.0004123330528358,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 10:00:00+00:00,,,,,,-0.0004682905049572,,,,,0,10,4,0,0,0,0,-0.0154719111023098,0.0002661624261293,0.0,-0.0004653553222055,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 11:00:00+00:00,,,,,,0.0011520462549068,,,,,0,11,4,0,0,0,0,-0.0003174437023965,0.0048496822522139,0.0,0.0002927458346277,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 12:00:00+00:00,,,,,,0.0004873618341203,,,,,0,12,4,0,0,0,0,0.0054214607303677,-0.0052210574951629,8.542713568715499e-05,-0.0002927458346277,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 13:00:00+00:00,,,,,,-0.0012502983383316,,,,,0,13,4,0,0,0,0,0.0565164410010474,0.0023340837807239,0.0,-0.0003606246434202,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 14:00:00+00:00,,,,,,-7.21713608700103e-05,,,,,0,14,4,0,0,0,0,-0.1005748664395014,0.0004906771344366,0.0,0.0009438696063028,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 15:00:00+00:00,,,,,,-0.002091272216937,,,,,0,15,4,0,0,0,0,0.1254582488622304,0.0113547039742627,0.0,0.0006384787971995,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 16:00:00+00:00,,,,,,0.0010667659931782,,,,,0,16,4,0,0,0,0,-0.0160453427399538,-0.003831309879402,0.0,-0.0007726486676205,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 17:00:00+00:00,,,,,,0.0010964352348326,,,,,0,17,4,0,0,0,0,-0.0340145314979949,0.0026532641691687,0.0,0.0001516974392785,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 18:00:00+00:00,,,,,,0.0006054653785063,,,,,0,18,4,0,0,0,0,-0.1009343873775101,-0.0069686816003837,0.0,-3.519254357797763e-05,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 19:00:00+00:00,,,,,,-0.0008432782476509,,,,,0,19,4,0,0,0,0,0.0248143673089025,0.0022680766043805,0.0,0.0001679311793196,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 20:00:00+00:00,,,,,,-0.0004363680461757,,,,,0,20,4,0,0,0,0,0.1199167162690724,0.0011734179875588,0.0,0.0005538234022424,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 21:00:00+00:00,,,,,,0.0012935855762017,,,,,0,21,4,0,0,0,0,-0.0248143673089042,-0.0066494712555851,0.0,0.0117908353295064,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 22:00:00+00:00,,,,,,-0.0009300786092355,,,,,0,22,4,0,0,0,0,-0.0132673649319361,0.0065690997218865,0.0,-0.0015261020307093,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18 23:00:00+00:00,,,,,,-0.0007704718578567,,,,,0,23,4,0,0,0,0,0.016280671006509,-0.0003006752292833,0.0,0.0005285429141679,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-19 00:00:00+00:00,,,,,,-7.502513249424414e-05,,,,,1,0,5,0,0,0,0,0.0135966664109243,-0.0013397005329807,0.000582089552239,0.0021802777003188,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-19 01:00:00+00:00,,,,,,0.0011494231605435,,,,,1,1,5,0,0,0,0,0.0473032440265228,0.0008332001652746,0.0,0.0004632724087514,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-19 02:00:00+00:00,,,,,,0.0024701228796033,,,,,1,2,5,0,0,0,0,-0.0343542405974215,-0.0068608866656916,0.0,0.0013816015580374,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-19 03:00:00+00:00,,,,,,0.0016226873501921,,,,,1,3,5,0,0,0,0,0.0221660247578494,0.0150318325130598,0.0,0.0009142818430802,0,0,0,0,0,0,0,0,0,0,0,0
