market_id,macro_pillar,question,conditionId,slug,resolutionSource,endDate,startDate,image,icon,outcomes,outcomePrices,volume,active,closed,marketMakerAddress,createdAt,updatedAt,closedTime,new,featured,submitted_by,archived,resolvedBy,restricted,groupItemTitle,groupItemThreshold,questionID,umaEndDate,enableOrderBook,orderPriceMinTickSize,orderMinSize,umaResolutionStatus,volumeNum,hasReviewedDates,volume1wk,volume1mo,volume1yr,clobTokenIds,umaBond,umaReward,fpmmLive,volume1wkAmm,volume1moAmm,volume1yrAmm,volume1wkClob,volume1moClob,volume1yrClob,volumeClob,acceptingOrders,negRisk,ready,funded,cyom,pagerDutyNotificationEnabled,approved,clobRewards,rewardsMinSize,rewardsMaxSpread,spread,oneDayPriceChange,oneHourPriceChange,oneWeekPriceChange,oneMonthPriceChange,oneYearPriceChange,lastTradePrice,bestBid,bestAsk,clearBookOnStart,manualActivation,negRiskOther,umaResolutionStatuses,pendingDeployment,deploying,rfqEnabled,holdingRewardsEnabled,feesEnabled,requiresTranslation,feeType,total_volume,total_liquidity,endDateIso,startDateIso,acceptingOrdersTimestamp,automaticallyResolved,automaticallyActive,negRiskMarketID,negRiskRequestID,seriesColor,showGmpSeries,showGmpOutcome,gameStartTime,deployingTimestamp,customLiveness,liquidity,liquidityNum,liquidityAmm,liquidityClob,competitive,volume24hr,volume24hrClob,fee,marketType,updatedBy,wideFormat,sentDiscord,marketGroup,umaEndDateIso,readyForCron,commentsEnabled,secondsDelay,volumeAmm,creator,volume24hrAmm,makerBaseFee,takerBaseFee,notificationsEnabled,feeSchedule,category
540476,GDP_GROWTH,Will US GDP growth in Q2 2025 be between -1% and -2%?,0x056922c3d59d4bc1e9897635dba92a7bb9d49418b5ab3681aaeff3b96e996749,us-gdp-growth-in-q2-2025,,2025-06-30,2025-04-30T20:18:51.655713Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,"[""Yes"", ""No""]","[""0"", ""1""]",274453.259876,True,True,,2025-04-30T19:49:21.229586Z,2025-07-31T16:42:29.809299Z,2025-07-30 17:50:13+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,-1-(-2%),4,0x0eec90497327afa927e68bddf211d07773ce05ee1f1bd7bc76efaf2449009804,2025-07-30T17:50:13Z,True,0.001,5,resolved,274453.259876,True,18144.591491,122203.87527099998,274453.259876,"[""10646203006551639975048739791165622578632745718982079337464219271455534930663"", ""7660056075145528638862142914829528479457738227414491195221257163147088499663""]",500.0,5.0,,,,,18144.591491,122203.87527099998,274453.259876,274453.259876,False,True,False,False,False,False,True,"[{'id': '30166', 'conditionId': '0x056922c3d59d4bc1e9897635dba92a7bb9d49418b5ab3681aaeff3b96e996749', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 1, 'startDate': '2025-07-29', 'endDate': '2500-12-31'}]",50,3.5,0.001,-0.002,,-0.002,-0.0115,,1.0,,0.001,True,False,False,"[""proposed"", ""resolved""]",False,False,False,False,False,False,,274453.259876,0.0,2025-06-30,2025-04-30,2025-04-30T20:17:44Z,True,True,0x0eec90497327afa927e68bddf211d07773ce05ee1f1bd7bc76efaf2449009800,0xbc3f6cd0ccfc9f7f1b260f93d36d462f40c1735e8606e94eb4b4645f9ee04566,,False,False,,2025-04-30T20:13:10.204551Z,,,,,,,,,,,,,,,,,,,,,,,,,,GDP_QUARTERLY
540477,GDP_GROWTH,Will US GDP growth in Q2 2025 be less than 2%?,0x67d0872435cb3ed0e7c135e24fdba3926477f78e603bc3dd9d4877095825a5f1,us-gdp-growth-in-q2-2025,,2025-06-30,2025-04-30T20:18:51.664503Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,"[""Yes"", ""No""]","[""0"", ""1""]",257405.343955,True,True,,2025-04-30T19:49:21.970956Z,2025-08-01T00:51:45.298986Z,2025-07-30 17:45:01+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,<-2%,5,0x0eec90497327afa927e68bddf211d07773ce05ee1f1bd7bc76efaf2449009805,2025-07-30T17:45:01Z,True,0.001,5,resolved,257405.343955,True,9370.056981,117196.488594,257405.343955,"[""56318906529398229645379298427733885493908437465961300913191750862970164167"", ""11353666036096089411675876747457812215954338868252043778397740373935458953494""]",500.0,5.0,,,,,9370.056981,117196.488594,257405.343955,257405.343955,False,True,False,False,False,False,True,"[{'id': '30171', 'conditionId': '0x67d0872435cb3ed0e7c135e24fdba3926477f78e603bc3dd9d4877095825a5f1', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 1, 'startDate': '2025-07-29', 'endDate': '2500-12-31'}]",50,3.5,0.001,,,-0.002,-0.005,,1.0,,0.001,True,False,False,"[""proposed"", ""resolved""]",False,False,False,False,False,False,,257405.343955,0.0,2025-06-30,2025-04-30,2025-04-30T20:17:44Z,True,True,0x0eec90497327afa927e68bddf211d07773ce05ee1f1bd7bc76efaf2449009800,0xd2cf2f70a3073674bd723d2a526eb8d722d75400f70922bc321891cd1ba81e99,,False,False,,2025-04-30T20:13:10.205534Z,,,,,,,,,,,,,,,,,,,,,,,,,,GDP_QUARTERLY
569193,GDP_GROWTH,Will US GDP growth in Q2 2025 be less than 1.5%?,0xb7902810ee1c62b7b56afe9d601b51cee687383384a0e5876c74ac5ac1be836c,us-gdp-growth-in-q2-2025-945,,2025-07-30,2025-07-28T16:58:11.691026Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,"[""Yes"", ""No""]","[""0"", ""1""]",7060.40893,True,True,,2025-07-28T14:27:44.368834Z,2025-08-01T00:51:39.750055Z,2025-07-30 17:45:59+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,<1.5%,0,0xd842cafe7f9d1f13ec590b5796e303d051f34614f0dc538a178c41cabadab500,2025-07-30T17:45:59Z,True,0.001,5,resolved,7060.40893,True,7060.408930000001,7060.408930000001,7060.408930000001,"[""100624552648754620049418826289755541912149894801272614372828020954593078594337"", ""101024816141491077070905952640333380094292903446277864256927196312793947468873""]",500.0,5.0,,,,,7060.408930000001,7060.408930000001,7060.408930000001,7060.40893,False,True,False,False,False,False,True,"[{'id': '30172', 'conditionId': '0xb7902810ee1c62b7b56afe9d601b51cee687383384a0e5876c74ac5ac1be836c', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 2, 'startDate': '2025-07-28', 'endDate': '2500-12-31'}]",100,3.5,0.001,-0.0305,,,,,1.0,,0.001,True,False,False,"[""proposed"", ""resolved""]",False,False,False,False,False,False,,7060.40893,0.0,2025-07-30,2025-07-28,2025-07-28T16:57:49Z,True,True,0xd842cafe7f9d1f13ec590b5796e303d051f34614f0dc538a178c41cabadab500,0x2be50b4634b1b43b746af7cd66c20283552786691f6099a0f8b05158ddaac0cd,,False,False,,2025-07-28T16:24:36.184788Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,GDP_QUARTERLY
569194,GDP_GROWTH,Will US GDP growth in Q2 2025 be between 1.5% and 2.0%?,0x101b66cbe17af9094d5607beecedb27c68545adf5f6e0692da3bbb8cf144b3ce,us-gdp-growth-in-q2-2025-945,,2025-07-30,2025-07-28T16:58:11.94378Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,"[""Yes"", ""No""]","[""0"", ""1""]",2641.340573,True,True,,2025-07-28T14:27:45.012843Z,2025-07-31T16:41:04.061138Z,2025-07-30 17:48:05+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,1.5-2.0%,1,0xd842cafe7f9d1f13ec590b5796e303d051f34614f0dc538a178c41cabadab501,2025-07-30T17:48:05Z,True,0.001,5,resolved,2641.340573,True,2641.340573,2641.340573,2641.340573,"[""54859140880645917740390078234603767630239028077229524505739682112728721771906"", ""114690391891085173285695772050367837837128817991168933123759785979637015518209""]",500.0,5.0,,,,,2641.340573,2641.340573,2641.340573,2641.340573,False,True,False,False,False,False,True,"[{'id': '30167', 'conditionId': '0x101b66cbe17af9094d5607beecedb27c68545adf5f6e0692da3bbb8cf144b3ce', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 2, 'startDate': '2025-07-28', 'endDate': '2500-12-31'}]",100,3.5,0.001,-0.1345,,,,,1.0,,0.001,True,False,False,"[""proposed"", ""resolved""]",False,False,False,False,False,False,,2641.340573,0.0,2025-07-30,2025-07-28,2025-07-28T16:57:49Z,True,True,0xd842cafe7f9d1f13ec590b5796e303d051f34614f0dc538a178c41cabadab500,0xad981436c67bd58fc1d24d1d7216f6457d5166c33188040c0ea46b5574446ec4,,False,False,,2025-07-28T16:24:36.40045Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,GDP_QUARTERLY
569195,GDP_GROWTH,Will US GDP growth in Q2 2025 be between 2.0% and 2.5%?,0x512b20a4747757bbafb1882e1a02b8f004dfae5eec0bde6c3570a53b80988e61,us-gdp-growth-in-q2-2025-945,,2025-07-30,2025-07-28T16:58:12.195763Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,"[""Yes"", ""No""]","[""0"", ""1""]",2898.161192,True,True,,2025-07-28T14:27:45.657326Z,2025-07-31T16:40:57.400327Z,2025-07-30 17:53:59+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,2.0-2.5%,2,0xd842cafe7f9d1f13ec590b5796e303d051f34614f0dc538a178c41cabadab502,2025-07-30T17:53:59Z,True,0.001,5,resolved,2898.161192,True,2898.161192,2898.161192,2898.161192,"[""111386064606794698175921004079851517952093287105075634757622775121519263914035"", ""18046061168365569593040342947920501571558365046078539496145117060739337636233""]",500.0,5.0,,,,,2898.161192,2898.161192,2898.161192,2898.161192,False,True,False,False,False,False,True,"[{'id': '30168', 'conditionId': '0x512b20a4747757bbafb1882e1a02b8f004dfae5eec0bde6c3570a53b80988e61', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 10, 'startDate': '2025-07-28', 'endDate': '2500-12-31'}]",100,3.5,0.001,-0.4795,,,,,1.0,,0.001,True,False,False,"[""proposed"", ""resolved""]",False,False,False,False,False,False,,2898.161192,0.0,2025-07-30,2025-07-28,2025-07-28T16:57:49Z,True,True,0xd842cafe7f9d1f13ec590b5796e303d051f34614f0dc538a178c41cabadab500,0x8d23e9bf66404998baf9d237d51ef829a9f05f5121791f977bafe0b30e22b51b,,False,False,,2025-07-28T16:24:36.559817Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,GDP_QUARTERLY
569196,GDP_GROWTH,Will US GDP growth in Q2 2025 be between 2.5% and 3.0%?,0xd8914135e95660d34c471c6787f8445227f90545f9c6d85be7a283460e3db1d5,us-gdp-growth-in-q2-2025-945,,2025-07-30,2025-07-28T16:58:14.913114Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,"[""Yes"", ""No""]","[""0"", ""1""]",3806.397422,True,True,,2025-07-28T14:27:46.332827Z,2025-08-01T00:52:32.427965Z,2025-07-30 17:53:05+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,2.5-3.0%,3,0xd842cafe7f9d1f13ec590b5796e303d051f34614f0dc538a178c41cabadab503,2025-07-30T17:53:05Z,True,0.001,5,resolved,3806.397422,True,3806.397422000001,3806.397422000001,3806.397422000001,"[""38338892172992888623357251210461743745570728599704184431664638950963750620454"", ""32850103257832419185889937642669720963182929528673879477720833755656705390556""]",500.0,5.0,,,,,3806.397422000001,3806.397422000001,3806.397422000001,3806.397422,False,True,False,False,False,False,True,"[{'id': '30165', 'conditionId': '0xd8914135e95660d34c471c6787f8445227f90545f9c6d85be7a283460e3db1d5', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 20, 'startDate': '2025-07-28', 'endDate': '2500-12-31'}]",100,3.5,0.002,-0.2585,-0.0005,,,,1.0,,0.002,True,False,False,"[""proposed"", ""resolved""]",False,False,False,False,False,False,,3806.397422,0.0,2025-07-30,2025-07-28,2025-07-28T16:57:51Z,True,True,0xd842cafe7f9d1f13ec590b5796e303d051f34614f0dc538a178c41cabadab500,0x161c3f3995b457794b47a42245f2a6b72aea82888b22c80247b66f9592104c53,,False,False,,2025-07-28T16:24:36.685955Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,GDP_QUARTERLY
569197,GDP_GROWTH,Will US GDP growth in Q2 2025 be between 3.0% and 3.5%?,0x7037e9d87b1db5903dbd547ab9e4f8f580684c1b93e4940aea1d9ecbb18f5709,us-gdp-growth-in-q2-2025-945,,2025-07-30,2025-07-28T16:58:15.669973Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,"[""Yes"", ""No""]","[""1"", ""0""]",9786.617317,True,True,,2025-07-28T14:27:46.937902Z,2025-08-01T00:52:27.685012Z,2025-07-30 17:51:07+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,3.0-3.5%,4,0xd842cafe7f9d1f13ec590b5796e303d051f34614f0dc538a178c41cabadab504,2025-07-30T17:51:07Z,True,0.001,5,resolved,9786.617317,True,9786.617317,9786.617317,9786.617317,"[""40028808445864754739151409239785191664479554682824493143654051860916699706336"", ""33613580722753957457866629961692550772971436322084014562821067269336667527671""]",500.0,5.0,,,,,9786.617317,9786.617317,9786.617317,9786.617317,False,True,False,False,False,False,True,"[{'id': '30170', 'conditionId': '0x7037e9d87b1db5903dbd547ab9e4f8f580684c1b93e4940aea1d9ecbb18f5709', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 10, 'startDate': '2025-07-28', 'endDate': '2500-12-31'}]",100,3.5,0.001,0.887,-0.001,,,,1.0,0.999,1.0,True,False,False,"[""proposed"", ""resolved""]",False,False,False,False,False,False,,9786.617317,0.0,2025-07-30,2025-07-28,2025-07-28T16:57:55Z,True,True,0xd842cafe7f9d1f13ec590b5796e303d051f34614f0dc538a178c41cabadab500,0x4e0cbbb55d977cbb4af6613953ffe20f20455a1ce32f7ba34ad98ecb54f25795,,False,False,,2025-07-28T16:24:36.747504Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,GDP_QUARTERLY
569198,GDP_GROWTH,Will US GDP growth in Q2 2025 be greater than 3.5%?,0xcd25bf1d98f51934e7452f11484a436db2975d91c5f2433787a016dffb804aea,us-gdp-growth-in-q2-2025-945,,2025-07-30,2025-07-28T16:58:14.660713Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,"[""Yes"", ""No""]","[""0"", ""1""]",92231.060623,True,True,,2025-07-28T14:27:47.719767Z,2025-08-16T16:44:41.38896Z,2025-08-15 20:01:44+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,>3.5%,5,0xd842cafe7f9d1f13ec590b5796e303d051f34614f0dc538a178c41cabadab505,2025-08-15T20:01:44Z,True,0.001,5,resolved,92231.060623,True,50000.0,92231.06062299998,92231.06062299998,"[""19857033189099834795632309513644385748097712023372620166632359036109142354788"", ""12323160224644343010156209413255045144711571803872346572184360948756768739705""]",500.0,5.0,,,,,50000.0,92231.06062299998,92231.06062299998,92231.060623,False,True,False,False,False,False,True,,100,3.5,0.001,,,,,,1.0,,0.001,True,False,False,"[""resolved""]",False,False,False,False,False,False,,92231.060623,0.0,2025-07-30,2025-07-28,2025-07-28T16:57:55Z,True,True,0xd842cafe7f9d1f13ec590b5796e303d051f34614f0dc538a178c41cabadab500,0x211168fdfc621b17ee956f89d4df86fbc37005172c99291c2af5dd1b607305c6,,False,False,,2025-07-28T16:24:36.807054Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,GDP_QUARTERLY
570831,GDP_GROWTH,Will US GDP growth in Q3 2025 be less than 1.0%?,0xe19651304fdcf558a7b62dae8b8924b06a067f822e6ffaab5cb354b59652b106,us-gdp-growth-in-q3-2025,,2025-10-30,2025-08-01T17:43:32.357Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,"[""Yes"", ""No""]","[""0"", ""1""]",206529.777274,True,True,,2025-08-01T12:54:50.093337Z,2026-01-12T16:02:31.854626Z,2025-12-23 16:37:59+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,<1.0%,0,0x1a401e1731ec809615245110fe930a10c766d2a93b6dc6ea7843b122f019ea00,2025-12-23T16:37:59Z,True,0.001,5,resolved,206529.777274,True,11779.649045,24882.328534,206529.777274,"[""79756197084902875974372518156349861528844462636347666563630807780369034250323"", ""32955382118847926332863196773734896943780631222991239752810449118543692280960""]",500.0,5.0,,,,,11779.649045,24882.328534,206529.777274,206529.777274,False,True,False,False,False,False,True,,100,3.5,0.001,0.0015,,-0.016,-0.0085,,1.0,,0.001,True,False,False,"[""proposed"", ""resolved""]",False,False,False,False,False,False,,206529.777274,0.0,2025-10-30,2025-08-01,2025-08-01T17:43:10Z,True,True,0x1a401e1731ec809615245110fe930a10c766d2a93b6dc6ea7843b122f019ea00,0xa95178bc5a689a3cd331be60e5e6acea0c66ba8d70f815944823b5e322e47c92,,False,False,2025-11-25 18:00:00+00,2025-08-01T17:41:59.554391Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,GDP_QUARTERLY
570832,GDP_GROWTH,Will US GDP growth in Q3 2025 be between 1.0% and 1.5%?,0xd36df08d015eee49b0ac966b4bc7641d885529925f4f179dc119ea9176e012f9,us-gdp-growth-in-q3-2025,,2025-10-30,2025-08-01T17:43:32.103Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,"[""Yes"", ""No""]","[""0"", ""1""]",113162.722777,True,True,,2025-08-01T12:54:50.695474Z,2026-01-19T15:26:41.269059Z,2025-12-23 16:39:01+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,1.0–1.5%,1,0x1a401e1731ec809615245110fe930a10c766d2a93b6dc6ea7843b122f019ea01,2025-12-23T16:39:01Z,True,0.001,5,resolved,113162.722777,True,7055.542107000001,18034.631779000003,113162.72277700005,"[""100678833157560128049756251694929249304978176924662786522786770928748231538097"", ""69600311881537641491854681138385179096788521156335804512114507937809292554612""]",500.0,5.0,,,,,7055.542107000001,18034.631779000003,113162.72277700005,113162.722777,False,True,False,False,False,False,True,,100,3.5,0.001,0.001,,-0.0285,-0.0205,,1.0,,0.001,True,False,False,"[""proposed"", ""resolved""]",False,False,False,False,False,False,,113162.722777,0.0,2025-10-30,2025-08-01,2025-08-01T17:43:10Z,True,True,0x1a401e1731ec809615245110fe930a10c766d2a93b6dc6ea7843b122f019ea00,0xdada669c76dcc39737625b60641234e3c844748e0b4f47845f36224b56d11f18,,False,False,2025-11-25 18:00:00+00,2025-08-01T17:41:59.5573Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,GDP_QUARTERLY
570833,GDP_GROWTH,Will US GDP growth in Q3 2025 be between 1.5% and 2.0?,0xdca21a95c1eff6d9dd977d032aa2bec9877d96a725c04cf590613de43e6f6b30,us-gdp-growth-in-q3-2025,,2025-10-30,2025-08-01T17:43:34.012Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,"[""Yes"", ""No""]","[""0"", ""1""]",79795.066829,True,True,,2025-08-01T12:54:51.487246Z,2026-01-04T22:43:40.536225Z,2025-12-23 16:36:57+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,1.5–2.0%,2,0x1a401e1731ec809615245110fe930a10c766d2a93b6dc6ea7843b122f019ea02,2025-12-23T16:36:57Z,True,0.001,5,resolved,79795.066829,True,3735.789653,17126.927353,79795.066829,"[""73331308386937789618568580311418017345110265134932966932072761698330355802454"", ""80477661214531999530208762850779065762756223166244148431909875666784473194367""]",500.0,5.0,,,,,3735.789653,17126.927353,79795.066829,79795.066829,False,True,False,False,False,False,True,,100,3.5,0.001,-0.008,,-0.0295,-0.034,,1.0,,0.001,True,False,False,"[""proposed"", ""resolved""]",False,False,False,False,False,False,,79795.066829,0.0,2025-10-30,2025-08-01,2025-08-01T17:43:12Z,True,True,0x1a401e1731ec809615245110fe930a10c766d2a93b6dc6ea7843b122f019ea00,0x0a7b0083479ff702948b9e0bedd5a1a184d34022e81816c689dcb59d4e7afeba,,False,False,2025-11-25 18:00:00+00,2025-08-01T17:41:59.558573Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,GDP_QUARTERLY
570834,GDP_GROWTH,Will US GDP growth in Q3 2025 be between 2.0% and 2.5%?,0x11a704215355775b2f71e6e957375a73c4a4892463f95865b1af853600abe737,us-gdp-growth-in-q3-2025,,2025-10-30,2025-08-01T17:43:36.392Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,"[""Yes"", ""No""]","[""0"", ""1""]",85883.111051,True,True,,2025-08-01T12:54:52.272159Z,2026-01-04T22:43:40.922726Z,2025-12-23 16:39:01+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,2.0–2.5%,3,0x1a401e1731ec809615245110fe930a10c766d2a93b6dc6ea7843b122f019ea03,2025-12-23T16:39:01Z,True,0.001,5,resolved,85883.111051,True,6289.317937,14789.41114,85883.11105100001,"[""34099932636936296780581170908145896988355877946166705423254233255467566016023"", ""71199949736871593800760202850444155727525661986244515149199145486998266003203""]",500.0,5.0,,,,,6289.317937,14789.41114,85883.11105100001,85883.111051,False,True,False,False,False,False,True,,100,3.5,0.001,-0.002,,-0.0015,0.019,,1.0,,0.001,True,False,False,"[""proposed"", ""resolved""]",False,False,False,False,False,False,,85883.111051,0.0,2025-10-30,2025-08-01,2025-08-01T17:43:14Z,True,True,0x1a401e1731ec809615245110fe930a10c766d2a93b6dc6ea7843b122f019ea00,0x8875aaf425560db16559ea6dc61eb8bb3a103b48ab1626ac9072f696a184c472,,False,False,2025-11-25 18:00:00+00,2025-08-01T17:41:59.560533Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,GDP_QUARTERLY
570835,GDP_GROWTH,Will US GDP growth in Q3 2025 be between 2.5% and 3.0%?,0x0cd53c5a833fa34db56d219593c1e65bafd96ffa6b6067f6ebb69fadcf43b8b3,us-gdp-growth-in-q3-2025,,2025-10-30,2025-08-01T17:43:36.139Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,"[""Yes"", ""No""]","[""0"", ""1""]",74508.665216,True,True,,2025-08-01T12:54:52.958972Z,2026-01-12T16:02:33.255854Z,2025-12-23 16:39:01+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,2.5–3.0%,4,0x1a401e1731ec809615245110fe930a10c766d2a93b6dc6ea7843b122f019ea04,2025-12-23T16:39:01Z,True,0.001,5,resolved,74508.665216,True,4756.589754,11378.286962000004,74508.66521600007,"[""42083095572497766353379054811299951263896978439575982595859812122606038826307"", ""65198536169941590612352972367622330945185797773573434995521330254717465081565""]",500.0,5.0,,,,,4756.589754,11378.286962000004,74508.66521600007,74508.665216,False,True,False,False,False,False,True,"[{'id': '30795', 'conditionId': '0x0cd53c5a833fa34db56d219593c1e65bafd96ffa6b6067f6ebb69fadcf43b8b3', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 2, 'startDate': '2025-08-05', 'endDate': '2500-12-31'}]",100,3.5,0.001,-0.002,,-0.051,0.0405,,1.0,,0.001,True,False,False,"[""proposed"", ""resolved""]",False,False,False,False,False,False,,74508.665216,0.0,2025-10-30,2025-08-01,2025-08-01T17:43:14Z,True,True,0x1a401e1731ec809615245110fe930a10c766d2a93b6dc6ea7843b122f019ea00,0xf4825df6ecf992d6902882a6832781ad3d8b999a69020e3fd72568caf7c28397,,False,False,2025-11-25 18:00:00+00,2025-08-01T17:41:59.562089Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,GDP_QUARTERLY
